#	RadiusAU	AngularMomentumX	AngularMomentumX_std	AngularMomentumY	AngularMomentumY_std	AngularMomentumZ	AngularMomentumZ_std	CellMassMsun	CellMassMsun_std	Density	Density_std	SpecificAngularMomentumX	SpecificAngularMomentumX_std	SpecificAngularMomentumY	SpecificAngularMomentumY_std	SpecificAngularMomentumZ	SpecificAngularMomentumZ_std	
8.2000000000000000e+01	4.9660108359686662e+49	3.3624691711194286e+48	5.6710228108919307e+49	3.2638682323115705e+48	4.0877913378808106e+49	3.7765948811972328e+48	4.4471972406853017e-04	1.2453297068454445e-05	3.8438144313527460e-12	1.0763669879924572e-13	2.0320229774466311e+23	7.5257771307144818e+21	2.2124542660569862e+23	6.1087289867971445e+21	7.7081275933208045e+22	7.7357045445429108e+21
8.4000000000000000e+01	4.2529767463209902e+49	3.1436126725683644e+48	6.2077369117376056e+49	3.3675523026564988e+48	4.3186093645407923e+49	3.7461541080318592e+48	4.2956359343083826e-04	1.2135362505893177e-05	3.7128165229720277e-12	1.0488871755699596e-13	1.9433618903490914e+23	7.9177491706352228e+21	2.2633130355385193e+23	6.1058492805729359e+21	8.6694354177428029e+22	8.0791430049989332e+21
8.6000000000000000e+01	4.7683500100446924e+49	3.2985832151792584e+48	5.8614611170080224e+49	3.2495612228942702e+48	3.2304738606094993e+49	3.3910790044543782e+48	4.3183795867437889e-04	1.2235665456972525e-05	3.7318412525736484e-12	1.0574821716856391e-13	2.1787981651373539e+23	8.2744898814856271e+21	2.2893448082245591e+23	6.2917921634070592e+21	8.1617147212103594e+22	8.4986540545722842e+21
8.8000000000000000e+01	4.0465646712154469e+49	3.1587868120251533e+48	6.3272444785089369e+49	3.5829587876249465e+48	3.4237075324887548e+49	3.4161350217883386e+48	4.1649843018314351e-04	1.2519484265900731e-05	3.5656783635457167e-12	1.0614361636855808e-13	2.0882348930783843e+23	8.3982044376432525e+21	2.5788798164756388e+23	6.6350639706588337e+21	8.7644095889915133e+22	9.0885297957161570e+21
9.0000000000000000e+01	3.6441351483395220e+49	2.7723880937906418e+48	7.2595982900156898e+49	7.5112777452659132e+48	2.2058614443654477e+49	3.7542980381954089e+48	3.8362942664680997e-04	1.5051914049306522e-05	3.1533739945191419e-12	9.7797460401238524e-14	2.1533260422549239e+23	8.8481783790136900e+21	2.6312331480539017e+23	6.7345528116170551e+21	7.5386326467005326e+22	9.3726910761125743e+21
9.2000000000000000e+01	5.2833245243289884e+49	6.3611449607714621e+48	7.1408970802895947e+49	7.9373431854231213e+48	1.5154697811637708e+49	4.0304618805521727e+48	4.2231260682740163e-04	1.9795853807552494e-05	3.0183306698469101e-12	9.7663542409652783e-14	2.0698834954292418e+23	8.9599531738236002e+21	2.6365098658220559e+23	6.6847879811461095e+21	8.1378326647611123e+22	9.5077872286910508e+21
9.4000000000000000e+01	5.4372936170591805e+49	7.6589071089582057e+48	7.7440259188226119e+49	8.2764982880328606e+48	1.3388964119887280e+49	4.8366718229491827e+48	4.3525263853033577e-04	2.5022110677204379e-05	2.8846068705327250e-12	9.5629422724293671e-14	2.1622953667007595e+23	9.4753116330054260e+21	2.8737341332442313e+23	7.0979910021047827e+21	7.6849736201110857e+22	1.0148314536177782e+22
9.6000000000000000e+01	4.1770975203927091e+49	5.8977979771883222e+48	6.7037069144022252e+49	7.3862316998830949e+48	1.5277781966963249e+49	4.6802961520461107e+48	3.7691324970620736e-04	2.3362492702609849e-05	2.5115414936190695e-12	8.7197267146071446e-14	2.0848201753433072e+23	9.6557431262369829e+21	2.9021077474161530e+23	7.1077760517452857e+21	7.9549404959716430e+22	1.0210572837738980e+22
9.8000000000000000e+01	3.3029551934607619e+49	5.0312189917314759e+48	7.9897684697128200e+49	9.4224195137061882e+48	2.5665066951521292e+48	4.8824411182688838e+48	3.5025965133153781e-04	2.3338338803213507e-05	2.3035136381901350e-12	8.2539551580537716e-14	1.9770690292912185e+23	9.7830015796332148e+21	2.9376164048007253e+23	7.1817792682203346e+21	7.1745604944104885e+22	1.0382720543143932e+22
1.0000000000000000e+02	6.1644658016529961e+49	8.1024867673764042e+48	8.5370724647499470e+49	1.0624974678414923e+49	-7.3392421299556742e+48	5.4548395445414371e+48	4.1380251321609512e-04	2.9948794197458963e-05	2.1353815882189078e-12	7.7416813914661954e-14	2.0075653653722223e+23	1.0053396884014886e+22	3.0202121396032618e+23	7.3622404533314430e+21	7.9200181742998290e+22	1.0798756998625261e+22
1.0200000000000000e+02	6.3729080409322020e+49	8.7279838533031886e+48	7.9502750620179663e+49	1.1721558343663728e+49	-6.2875138378058700e+48	5.6021945755117258e+48	3.9096614845229215e-04	3.2006992354057283e-05	1.9106007866946020e-12	7.2482179510072087e-14	1.9357355684820634e+23	1.0077525247671337e+22	3.1547267990281867e+23	7.5554324498585538e+21	6.5355291930499029e+22	1.0948970239242365e+22
1.0400000000000000e+02	4.8568587226890430e+49	7.3966454313819248e+48	8.3451462828287871e+49	9.3448241877380699e+48	-1.5239124923540261e+49	5.0072336025252878e+48	3.5336969615093949e-04	2.5702330933527437e-05	1.7377642787728440e-12	6.6429082163507088e-14	1.8305670316832928e+23	1.0030023150751378e+22	3.1492018750584869e+23	7.5141932290574595e+21	6.3944613568575229e+22	1.1028219356255164e+22
1.0600000000000000e+02	4.0404978595044662e+49	6.7851246496632169e+48	7.0926362572777834e+49	6.9194015299729301e+48	-6.6673070557749658e+48	4.0414294414767248e+48	3.4530886792290630e-04	2.9310024223733359e-05	1.6127043529416355e-12	6.4418384130609724e-14	1.7577797871050993e+23	1.0228590559453124e+22	3.1430206801328190e+23	7.6028563172416071e+21	6.8423411375336229e+22	1.1365580921906737e+22
1.0800000000000000e+02	5.9785153324293329e+49	8.3371025693069070e+48	8.5325148846288431e+49	1.0837599246307761e+49	-1.7999324821043359e+49	5.2879910263652068e+48	3.7684229889116861e-04	3.2073050345559654e-05	1.4752616306982405e-12	6.0467007147115537e-14	1.7979425535469817e+23	1.0200467994500487e+22	3.0497248933469404e+23	7.6497677234802786e+21	6.2887576337580883e+22	1.1421484584604585e+22
1.1000000000000000e+02	6.8015063602940330e+49	9.6786045208543187e+48	9.1983384573374802e+49	1.1774045745083777e+49	-1.8690188086004768e+49	5.6698509437418096e+48	4.0123839288468989e-04	3.4656814610441068e-05	1.4154380806928177e-12	6.0900001977444685e-14	1.7033226260564590e+23	1.0330286857025795e+22	2.9773220999616425e+23	7.5587798016477249e+21	4.8788699150497645e+22	1.1272386039015113e+22
